hhid,region,urbrur,hhsize,land_ownership,land_area,landcul,landless,TLU_total,thhagasset,hhdurval,wealth,wealth_urb,wealth_rur,femhead,agehead,hhlabor,flabor,flaborshare,educadult,educhead,d_mobile,d_computer,d_internet,electricity,ownhome,distprschool,distsecschool,disthealth,distbus,distroad,distbank,distpost,agrassetNT,agrassetT,pcexpusd,exppcday,hhdurvalimp_tech,MVadoption,mixed_crop,erosion,anti_erosion,shock_1,shock_2,shock_3,shock_4,shock_5,shock_6,shock_7,shock_8,shock_9,shock_10,shock_11,shock_12,shock_13,shock_14,shock_15,shock_16,shock_17,shock_18,shock_19,m_10km,m_15km,m_20km,food_insecur,dummy_erosion,distextension_servoffice,distperiodic_market,distpermanent_market,dcrop_prod,rainfall2,rainfall3,distrib_rainfall3,length_heatperiod2,length_heatperiod3,more_drought1,more_floods1,delay_rainy_season1,earlierend_rainy_season1,pl,poor,dsmall,l1_precip_z,precip_z_neg,precip_z_pos,precip_z_low,precip_z_high,precip_z_low_yrbefore,precip_z_high_yrbefore,precip_z_neg_yrbefore,precip_z_pos_yrbefore,extra_temp_max29,l1_extra_temp29,modern_inputs_1,ln_farmsize,ln_areacultiv,ln_educ,ageheadsqure,logage,logagehead2,ln_hhsize,ln_distextension_servoffice,ln_distpermanent_market,ln_total_livstocksize,tractor,cooperative,field_help,irrig_programme,dum_cropresid,dum_organ_fert,dum_inorgan_fert,dum_subjective_neg_affect,sandy_soil,loamy_soil,clay_soil,hill_topog,plain_topog,gentleslope_topog,steepslope_topog,valley_topog,modern_inputs
11411,5,1,10,0,.94709998,0,1,1.55,172000,1781000,.16322814,-.55392188,0,0,45,1,1,1,9,0,1,0,0,1,1,0,0,0,11,15,0,2,8,0,455.70892,1.2485176,761000,3,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,51181,93787,143211,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,176621.91,0,1,.53346181,0,1,0,0,0,0,0,1,117.54452,122.236,0,.66634107,0,0,2025,3.8286414,7.6138186,2.3978953,0,0,.93609333,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
11412,5,1,12,1,2.9649999,2.9649999,0,.94999999,217250,2426000,.0019006252,-.68755883,0,0,46,1,1,1,12,0,1,0,0,1,1,0,1,0,1,15,1,2,8,0,223.52121,.61238688,556000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51181,93787,143211,0,0,0,0,6,1,1,0,1,0,1,0,0,0,1,182635.2,1,1,.72770894,1,0,0,0,0,0,0,1,102.80379,96.686317,0,1.3775058,1.3775058,0,2116,3.8501475,7.6577554,2.5649493,0,1.9459101,.66782939,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11412,5,1,13,0,.2115,0,1,1.0599999,465000,5557000,.80940646,-.14646666,0,0,49,1,1,1,9,0,1,0,0,1,1,0,0,0,11,15,0,2,21,0,450.65079,1.2346597,4231000,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51181,93787,143211,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,176621.91,0,1,.53346181,0,1,0,0,0,0,0,1,117.54452,122.236,1,.19185926,0,0,2401,3.9120231,7.7840571,2.6390574,0,0,.72270596,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1
11502,5,1,5,1,1,1,0,.5,75000,5055500,.39190477,-.25157434,0,0,42,1,1,1,9,9,1,0,0,0,1,0,0,0,1,1,1,1,3,0,398.43179,1.091594,3967500,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28857,51692,102622,0,0,0,0,6,1,1,0,1,0,1,1,0,0,1,182635.2,0,1,.59299201,1,0,0,0,0,0,0,1,97.029854,93.26992,0,.69314718,.69314718,2.3025851,1764,3.7612002,7.4759059,1.7917595,0,1.9459101,.4054651,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
11502,5,1,8,1,.54430002,.54430002,0,.30000001,139000,5513000,.79134482,-.31539872,0,0,44,1,1,1,9,9,1,0,0,0,1,0,3,4,11,50,0,26,6,0,520.06104,1.4248247,5173000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28857,51692,102622,1,0,0,7,0,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,-.11580361,0,1,0,0,0,0,1,0,118.03828,121.92343,0,.43457076,.43457076,2.3025851,1936,3.8066626,7.5688958,2.1972246,0,0,.26236427,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11503,5,1,5,1,3,3,0,.2,137250,1046000,-.40088904,-.85208982,0,1,60,1,0,0,9,0,0,0,0,0,1,0,0,0,1,1,1,1,5,0,273.55692,.74947101,1046000,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28857,51692,102622,0,0,0,0,6,1,1,0,0,0,1,1,1,1,1,182635.2,1,1,.59299201,1,0,0,0,0,0,0,1,97.029854,93.26992,0,1.3862944,1.3862944,0,3600,4.1108737,8.1889668,1.7917595,0,1.9459101,.18232156,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0
11503,5,1,7,0,100.3838,0,1,2,313000,6174000,1.5897253,.2870281,0,1,63,1,0,0,12,0,1,0,0,1,1,0,3,4,11,50,0,26,14,0,624.29712,1.7104031,3828000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28857,51692,102622,0,0,0,7,0,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,-.11580361,0,1,0,0,0,0,1,0,118.03828,121.92343,0,4.6189132,0,0,3969,4.1588831,8.286521,2.0794415,0,0,1.0986123,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
11505,5,1,6,1,1,1,0,0,50500,2612000,-.20271201,-.69192469,0,0,36,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,2,0,469.83463,1.2872181,1932000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28857,51692,102622,0,0,0,0,6,1,1,0,1,0,1,1,0,1,1,182635.2,0,1,.59299201,1,0,0,0,0,0,0,1,97.029854,93.26992,0,.69314718,.69314718,0,1296,3.6109178,7.167809,1.9459101,0,1.9459101,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
11505,5,1,6,0,99.999901,0,1,0,174500,3105500,.3197085,-.56568187,0,0,39,1,1,1,9,9,1,0,0,1,1,0,3,4,11,50,0,26,8,0,333.43729,.91352683,2255500,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28857,51692,102622,0,1,0,7,0,0,0,1,1,0,1,1,0,1,0,176621.91,1,1,-.11580361,0,1,0,0,0,0,1,0,118.03828,121.92343,0,4.6151195,0,2.3025851,1521,3.6888795,7.3277807,1.9459101,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11506,5,1,7,0,199.9998,0,1,0,65300,1638000,1.6746624,.43003246,0,0,35,1,1,1,9,9,1,0,0,1,1,0,3,4,11,50,0,26,3,0,968.84851,2.6543794,1380000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7,0,1,0,1,0,0,0,0,0,0,1,176621.91,0,1,-.11580361,0,1,0,0,0,0,1,0,118.03828,121.92343,0,5.3033037,0,2.3025851,1225,3.583519,7.1115122,2.0794415,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
11507,5,1,6,1,.1239,.1239,0,.2,76500,2271150,-.10681269,-.65025741,0,0,31,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,3,0,399.05835,1.0933106,1931150,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28857,51692,102622,0,0,0,0,6,1,1,0,1,0,1,0,1,0,1,182635.2,0,1,.59299201,1,0,0,0,0,0,0,1,97.029854,93.26992,0,.11680478,.11680478,0,961,3.4657359,6.8690143,1.9459101,0,1.9459101,.18232156,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11507,5,1,5,0,.071500003,0,1,.1,87000,1729000,-.13960782,-.88304448,0,0,34,1,0,0,9,9,1,0,0,1,1,0,3,4,11,50,0,26,4,0,799.32477,2.1899309,1389000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28857,51692,102622,0,1,0,7,0,0,0,1,0,1,0,0,0,0,0,176621.91,0,1,-.11580361,0,1,0,0,0,0,1,0,118.03828,121.92343,0,.069059536,0,2.3025851,1156,3.5553482,7.0535855,1.7917595,0,0,.095310181,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11509,5,1,16,0,2.6171,0,1,0,233500,10105000,3.0402825,1.1049142,0,0,42,1,1,1,10.2,12,1,0,0,1,1,0,0,0,1,1,1,1,8,0,446.28183,1.22269,1539875,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28857,51692,102622,0,0,0,0,6,1,1,0,1,0,1,1,0,1,1,182635.2,0,1,.59299201,1,0,0,0,0,0,0,1,97.029854,93.26992,1,1.2856725,0,2.5649493,1764,3.7612002,7.4759059,2.8332133,0,1.9459101,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1
11509,5,1,16,0,1.8801,0,1,3.3699999,307700,1700000,5.1106997,1.9317,0,0,45,1,1,1,12,12,1,1,0,1,1,0,3,4,11,50,0,26,14,0,1007.5919,2.7605257,1380000,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28857,51692,102622,0,1,0,7,0,1,1,0,1,0,0,1,0,0,1,176621.91,0,1,-.11580361,0,1,0,0,0,0,1,0,118.03828,121.92343,1,1.057825,0,2.5649493,2025,3.8286414,7.6138186,2.8332133,0,0,1.474763,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1
11510,5,1,8,1,2.1199999,2.1199999,0,.2,141000,4369000,.021337587,-.4929297,0,0,42,1,1,1,10.5,12,1,0,0,0,1,0,0,0,1,1,1,1,5,0,320.32745,.87760949,3349000,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28857,51692,102622,0,1,0,0,6,1,1,0,1,0,1,1,0,1,1,182635.2,0,1,.59299201,1,0,0,0,0,0,0,1,97.029854,93.26992,1,1.137833,1.137833,2.5649493,1764,3.7612002,7.4759059,2.1972246,0,1.9459101,.18232156,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1
11510,5,1,7,0,.98250002,0,1,.40000001,130500,2296000,.24623893,-.47624391,0,0,46,1,1,1,10.5,12,1,0,0,1,1,0,3,4,11,50,0,26,6,0,528.70551,1.4485083,1276000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28857,51692,102622,1,0,0,7,0,1,0,1,1,0,1,1,0,0,1,176621.91,0,1,-.11580361,0,1,0,0,0,0,1,0,118.03828,121.92343,0,.68435866,0,2.5649493,2116,3.8501475,7.6577554,2.0794415,0,0,.33647224,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11511,5,1,5,1,.37970001,.37970001,0,.75,100000,3337500,-.1339021,-.60866117,0,0,41,1,1,1,12,12,1,0,0,0,1,0,0,0,1,1,1,1,4,0,479.48019,1.3136444,2657500,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28857,51692,102622,0,1,0,0,6,0,1,0,1,0,1,1,0,0,1,182635.2,0,1,.59299201,1,0,0,0,0,0,0,1,97.029854,93.26992,1,.3218661,.3218661,2.5649493,1681,3.7376697,7.4277387,1.7917595,0,1.9459101,.55961579,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1
11511,5,1,6,0,.38010001,0,1,1.3199999,252125,4649500,.6432693,-.23903719,0,0,44,1,1,1,12,12,1,0,0,1,1,0,3,4,11,50,0,26,11,0,1243.2374,3.4061298,3833500,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28857,51692,102622,0,1,0,7,0,1,1,0,1,0,0,1,0,1,1,176621.91,0,1,-.11580361,0,1,0,0,0,0,1,0,118.03828,121.92343,0,.32215598,0,2.5649493,1936,3.8066626,7.5688958,1.9459101,0,0,.84156716,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11512,5,1,5,1,.2881,.2881,0,0,134750,2204000,-.29403347,-.77477688,0,1,50,1,1,1,12,0,1,0,0,0,1,0,0,0,1,1,1,1,5,0,458.10437,1.2550805,1524000,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28857,51692,102622,0,1,0,0,6,1,1,0,1,0,0,1,1,1,1,182635.2,0,1,.59299201,1,0,0,0,0,0,0,1,97.029854,93.26992,0,.25316826,.25316826,0,2500,3.9318256,7.8244457,1.7917595,0,1.9459101,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
11601,5,1,11,1,5.9993,5.9993,0,1.1600001,444300,8164500,2.107573,.59023094,0,0,55,1,1,1,15,15,1,0,0,1,1,0,1,1,1,1,1,0,14,1,531.12726,1.4551432,4470500,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49609,89605,135784,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,182635.2,0,1,.88879025,1,0,0,0,0,0,0,1,98.294876,91.332184,0,1.9458102,1.9458102,2.7725887,3025,4.0253515,8.0149965,2.4849067,.69314718,.69314718,.77010828,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0
11601,5,1,8,1,0,0,1,4.3899999,426750,1700000,3.7686367,1.2782816,0,0,58,1,1,1,13.5,15,0,0,0,1,1,7,3,2,11,2,2,2,18,0,910.06873,2.4933391,1380000,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49609,89605,135784,0,0,2,2,0,0,1,0,1,0,0,1,1,1,1,176621.91,0,1,.34217131,0,1,0,0,0,0,0,1,118.75315,115.20158,1,0,0,2.7725887,3364,4.0775375,8.1211834,2.1972246,1.0986123,0,1.6845454,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1
11602,5,1,12,1,.98799998,.98799998,0,0,194750,2218500,-.10917836,-.61736691,0,0,65,1,1,1,10.2,12,1,0,0,0,1,0,1,1,1,1,1,0,6,0,312.19089,.85531747,1130500,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49609,89605,135784,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,182635.2,0,1,.88879025,1,0,0,0,0,0,0,1,98.294876,91.332184,0,.68712908,.68712908,2.5649493,4225,4.1896548,8.3490114,2.5649493,.69314718,.69314718,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
11602,5,1,10,1,1.4519999,.66509998,0,0,387750,4849800,1.1613308,-.0011035849,0,0,66,1,1,1,10,9,0,0,0,0,1,7,3,2,11,2,2,2,15,0,584.68585,1.601879,2843800,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49609,89605,135784,0,0,2,2,0,1,0,1,1,0,1,0,1,1,1,176621.91,0,1,.34217131,0,1,0,0,0,0,0,1,118.75315,115.20158,1,.89690399,.50988519,2.3025851,4356,4.2046928,8.3795395,2.3978953,1.0986123,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1
11603,5,1,2,0,.69999999,0,1,0,0,2339000,-.10861683,-.65868837,0,0,30,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1128.5432,3.0918992,1999000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49609,89605,135784,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,182635.2,0,1,.88879025,1,0,0,0,0,0,0,1,98.294876,91.332184,0,.53062826,0,0,900,3.4339871,6.8035054,1.0986123,.69314718,.69314718,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11603,5,1,3,1,.98729998,.98729998,0,0,114050,3374750,.14716215,-.54061431,0,0,33,1,1,1,0,0,1,0,0,0,1,7,3,2,11,2,2,2,5,0,824.73871,2.2595582,2694750,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49609,89605,135784,0,0,2,2,0,0,1,0,1,1,0,0,0,0,1,176621.91,0,1,.34217131,0,1,0,0,0,0,0,1,118.75315,115.20158,1,.68677694,.68677694,0,1089,3.5263605,6.9939332,1.3862944,1.0986123,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1
11605,5,1,6,0,.80000001,0,1,.1,105450,1715500,-.30442962,-.77842116,0,0,27,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,3,0,274.10318,.75096762,1375500,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49609,89605,135784,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,182635.2,1,1,.88879025,1,0,0,0,0,0,0,1,98.294876,91.332184,0,.58778667,0,0,729,3.3322046,6.5930448,1.9459101,.69314718,.69314718,.095310181,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
11609,5,1,4,1,3.5,3.5,0,0,194500,1423500,-.32222837,-.80013502,0,0,30,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,7,0,552.62384,1.514038,743500,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49609,89605,135784,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,182635.2,0,1,.88879025,1,0,0,0,0,0,0,1,98.294876,91.332184,0,1.5040774,1.5040774,0,900,3.4339871,6.8035054,1.6094379,.69314718,.69314718,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11611,5,1,5,0,2,0,1,.55000001,147000,2319000,-.032077372,-.55160415,0,0,26,1,1,1,10.5,12,0,0,0,0,1,0,1,1,1,1,1,0,5,0,301.81219,.82688272,1571000,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49609,89605,135784,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,182635.2,0,1,.88879025,1,0,0,0,0,0,0,1,98.294876,91.332184,0,1.0986123,0,2.5649493,676,3.2958369,6.5176711,1.7917595,.69314718,.69314718,.43825495,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11611,5,1,5,0,1.0976,0,1,.96999997,296000,4067000,.93293691,-.14427313,0,0,27,1,1,1,10.5,12,0,0,0,0,1,7,3,2,11,2,2,2,7,1,382.77884,1.0487092,2911000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49609,89605,135784,1,0,2,2,0,1,0,1,0,0,0,0,0,1,1,176621.91,0,1,.34217131,0,1,0,0,0,0,0,1,118.75315,115.20158,0,.74079382,0,2.5649493,729,3.3322046,6.5930448,1.7917595,1.0986123,0,.67803353,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
11701,5,2,7,1,.30000001,.30000001,0,.40000001,185000,410000,-.50897455,0,-.32663998,0,59,1,1,1,0,0,1,0,0,0,1,30,2,2,2,2,30,30,7,0,280.64636,.76889414,410000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30111,92435,163466,1,0,30,30,6,1,1,0,1,0,0,1,0,1,1,182635.2,1,1,1.0223805,0,1,0,0,0,1,0,1,99.083099,90.835098,0,.26236427,.26236427,0,3481,4.0943446,8.1553621,2.0794415,3.4339871,1.9459101,.33647224,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
11701,5,2,7,1,.4923,.4923,0,0,278250,4485500,1.0824809,0,.46891898,0,62,1,1,1,0,0,1,0,0,0,1,6,3,6,3,6,25,25,12,0,678.26599,1.858263,3805500,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30111,92435,163466,1,0,25,6,3,1,0,0,0,0,0,0,0,0,0,176621.91,0,1,-.27527657,0,1,0,0,0,0,1,0,112.67493,113.64867,0,.40031856,.40031856,0,3844,4.1431346,8.254529,2.0794415,3.2580965,1.3862944,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
11702,5,2,4,1,.76610005,.76610005,0,0,87500,2576000,-.091379613,0,.082523704,0,30,1,1,1,10.5,12,1,0,0,0,1,30,2,2,2,2,30,30,3,0,475.74866,1.303421,1828000,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30111,92435,163466,0,0,30,30,6,1,1,0,1,0,0,1,0,1,1,182635.2,0,1,1.0223805,0,1,0,0,0,1,0,1,99.083099,90.835098,0,.56877375,.56877375,2.5649493,900,3.4339871,6.8035054,1.6094379,3.4339871,1.9459101,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
11702,5,2,4,1,2.2302001,2.2302001,0,.56,352500,1724000,.058349773,0,.14086725,0,33,1,1,1,0,0,1,0,0,0,1,6,3,6,3,6,25,25,10,2,1093.2769,2.9952791,1384000,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30111,92435,163466,0,0,25,6,3,1,0,0,0,0,0,0,0,0,1,176621.91,0,1,-.27527657,0,1,0,0,0,0,1,0,112.67493,113.64867,0,1.1725441,1.1725441,0,1089,3.5263605,6.9939332,1.6094379,3.2580965,1.3862944,.44468582,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
11703,5,2,7,1,1.7,1.5,0,.69999999,152500,423000,-.50897455,0,-.32663998,0,35,1,1,1,0,0,0,1,0,0,1,30,2,2,2,2,30,30,5,0,220.93533,.60530227,423000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30111,92435,163466,0,0,30,30,6,1,1,0,1,0,0,1,0,1,1,182635.2,1,1,1.0223805,0,1,0,0,0,1,0,1,99.083099,90.835098,0,.9932518,.91629076,0,1225,3.583519,7.1115122,2.0794415,3.4339871,1.9459101,.53062826,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
11703,5,2,8,0,1.0470001,0,1,.2,175650,700000,-.38277286,0,-.20323399,0,38,1,1,1,0,0,0,0,0,0,1,6,3,6,3,6,25,25,8,0,415.99091,1.1397011,700000,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30111,92435,163466,1,0,25,6,3,0,0,1,0,0,0,0,0,1,0,176621.91,0,1,-.27527657,0,1,0,0,0,0,1,0,112.67493,113.64867,1,.71637535,0,0,1444,3.6635616,7.2758646,2.1972246,3.2580965,1.3862944,.18232156,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1
11704,5,2,3,1,1.8006999,1.8006999,0,.33000001,209000,428000,-.50897455,0,-.32663998,0,40,1,1,1,12,12,0,0,0,0,1,30,2,2,2,2,30,30,7,0,458.11664,1.2551141,428000,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30111,92435,163466,0,0,30,30,6,1,1,0,1,0,0,1,0,0,1,182635.2,0,1,1.0223805,0,1,0,0,0,1,0,1,99.083099,90.835098,0,1.0298693,1.0298693,2.5649493,1600,3.713572,7.3783836,1.3862944,3.4339871,1.9459101,.28517896,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
11705,5,2,3,0,.60000002,0,1,.60000002,113000,1612000,-.17934482,0,-.0014708638,0,27,1,1,1,0,0,0,0,0,0,1,30,2,2,2,2,30,30,4,0,553.91571,1.5175773,476000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30111,92435,163466,1,0,30,30,6,1,1,0,1,0,0,1,0,1,1,182635.2,0,1,1.0223805,0,1,0,0,0,1,0,1,99.083099,90.835098,0,.47000363,0,0,729,3.3322046,6.5930448,1.3862944,3.4339871,1.9459101,.47000363,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
11705,5,2,4,1,1.1263,1.1263,0,2.3500001,209650,1415500,-.24550125,0,-.10655604,0,30,1,1,1,0,0,1,0,0,0,1,6,3,6,3,6,25,25,7,0,605.38629,1.6585926,1415500,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30111,92435,163466,0,0,25,6,3,1,0,1,0,1,0,0,0,0,0,176621.91,0,1,-.27527657,0,1,0,0,0,0,1,0,112.67493,113.64867,0,.75438339,.75438339,0,900,3.4339871,6.8035054,1.6094379,3.2580965,1.3862944,1.2089604,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
11706,5,2,6,0,1,0,1,.14,145000,2946000,-.11242523,0,.074948765,0,44,1,1,1,0,0,1,0,0,0,1,30,2,2,2,2,30,30,5,0,439.08197,1.2029643,1926000,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,30111,92435,163466,0,0,30,30,6,1,1,0,1,0,0,1,0,1,1,182635.2,0,1,1.0223805,0,1,0,0,0,1,0,1,99.083099,90.835098,0,.69314718,0,0,1936,3.8066626,7.5688958,1.9459101,3.4339871,1.9459101,.13102826,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11706,5,2,6,1,.88789999,.88789999,0,.049999997,289700,4594900,.42782947,0,.31989869,0,47,1,1,1,0,0,1,0,0,0,1,6,3,6,3,6,25,25,9,1,500.58551,1.3714671,3914900,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30111,92435,163466,0,0,25,6,3,1,0,0,0,0,0,0,0,0,0,176621.91,0,1,-.27527657,0,1,0,0,0,0,1,0,112.67493,113.64867,0,.63546509,.63546509,0,2209,3.871201,7.700748,1.9459101,3.2580965,1.3862944,.048790161,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
11707,5,2,10,1,2.5966001,2.5966001,0,0,97500,2579000,-.12487184,0,.050643265,0,45,1,1,1,0,0,1,0,0,0,1,30,2,2,2,2,30,30,4,0,199.49435,.54655987,1559000,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30111,92435,163466,0,0,30,30,6,1,1,0,1,0,1,1,1,0,1,182635.2,1,1,1.0223805,0,1,0,0,0,1,0,1,99.083099,90.835098,0,1.279989,1.279989,0,2025,3.8286414,7.6138186,2.3978953,3.4339871,1.9459101,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11707,5,2,12,0,2.6419001,0,1,.24000001,294500,1726000,-.22079021,0,-.049546771,0,48,1,1,1,12,0,1,0,0,0,1,6,3,6,3,6,25,25,9,1,606.50336,1.661653,1726000,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30111,92435,163466,0,0,25,6,3,1,0,0,0,0,1,0,0,0,0,176621.91,0,1,-.27527657,0,1,0,0,0,0,1,0,112.67493,113.64867,1,1.2925055,0,0,2304,3.8918202,7.742836,2.5649493,3.2580965,1.3862944,.21511139,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
